Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Clc Adisdir2,"The nursing team at Clay County Care Center is exemplary from care to bedside manner. They truly care about each patient and strive to provide the best care for each person. Patrick in the therapy department is second to none. From his skills, to his passion for the job,  he makes a difference every day. This is the facility you want for top notch care with heart.",5,9/22/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Milton Armstrong,"This establishment is by far amazing, the staff the residents are wonderful. Hard working allot of team effort. The dietary has the most amazing food. You can tell that care goes in their cooking. My mother was a resident here CCHR the staff went above and beyond for my mother's care. I will always remember the care here, and the love for these residents.",5,9/22/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Brandi Baker,"Kind and thoughtful staff, family atmosphere.",5,9/22/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Becky Boone,The food is fantastic. The staff is awesome. Everyone really cares about the residents. My father in law was a resident here and he had the best care .,5,9/22/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Maria Paloblanco,Love the residents and staff,5,9/22/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,Kathie Garrett,Clay County Health and Rehab is phenomenal!!! The staff is friendly and caring and quick to meet the needs of the residents.  Family environment for sure.,5,9/22/2025,,,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Willowbrook Rehabilitation and Care,333 E Lee Ave,Yadkinville,NC,27055-8132,US,2564,,Ken Wagner,Small town facility that shares small town family like environment.   Staff is like a family to each other.   No Agency.  Years of seniority.   Recent annual survey with great results. Responsive leadership.,5,9/21/2025,,,gmb,https://maps.google.com/maps?cid=13181415108160796263
synergyhlthcr-avardis,Skyline Nursing and Rehabilitation,237 Franklin Pike SE,Floyd,VA,24091-2893,US,2657,,Paul,"This place is horrible. Wouldn't want my dog there. The only department that was good PT. Nurses and cna,s stay planted in a seat over 90% of the time.",1,9/20/2025,,,gmb,https://maps.google.com/maps?cid=6952069171432930945
synergyhlthcr-avardis,Pheasant Ridge Nursing and Rehabilitation,4355 Pheasant Ridge Rd,Roanoke,VA,24014-5272,US,2656,,Paul,This is one of the most terrible places. My mom was sent there for rehab. Physical therapy was the pits and staff was as well.,1,9/20/2025,,,gmb,https://maps.google.com/maps?cid=1982640372297032831
synergyhlthcr-avardis,Willowbrook Rehabilitation and Care,333 E Lee Ave,Yadkinville,NC,27055-8132,US,2564,,Lisa Roscoe,Very caring staff and always fully staffed.  Residents are treated with respect and dignity . The staff listen and care. The team of medical providers are some of the very best I have ever seen.,5,9/20/2025,,,gmb,https://maps.google.com/maps?cid=13181415108160796263
synergyhlthcr-avardis,Willowbrook Rehabilitation and Care,333 E Lee Ave,Yadkinville,NC,27055-8132,US,2564,,Riley roscoe,"great staff and facility, lots of caring staff. Lots of fun and exciting activities for the residents, lots of parties and fun things!",5,9/19/2025,,,gmb,https://maps.google.com/maps?cid=13181415108160796263
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Carla Duck,,5,9/18/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Danielle S,neglectful staff. my mother passed away here in her sleep due to staff not making sure she was keeping her breathing machine on her face while sleeping. they need to hire more competent help to ensure they have enough staff to patient ratio. don't send your loved on here it's a death sentence.,1,9/18/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,The Manor at St. Luke Village,1711 East Broad Street,Hazelton,PA,18201-5697,US,2604,,R M,"The whole hallway smells like urine from cna’s not washing them, one cna actually assaulted a resident and threatened another employee of getting fired for speaking up, management is fully aware of this, this is a filthy place and residents are treated  poorly.",1,9/15/2025,,,gmb,https://maps.google.com/maps?cid=15792902854454127792
synergyhlthcr-avardis,Willowbrook Rehabilitation and Care,333 E Lee Ave,Yadkinville,NC,27055-8132,US,2564,,shelia haigler,Horrible management,1,9/14/2025,,,gmb,https://maps.google.com/maps?cid=13181415108160796263
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Linda M,When I first arrived to see a very sick friend the facility was not clean and smelled horrible. Two days later when I returned it was spotless clean.  My husband and I went to see our friend Susan today and she was totally unresponsive. As I was leaving the facility I ran into registered nurse Kelli Hinman. She asked if everything was okay and I told her how unresponsive Susan was. She volunteered to walk back to the room with me to try to see if Susan would respond to her. I was amazed at her compassionate attitude. She got Susan to wake up and be alert and she got her to drink a little bit of tea and three quarters of a bottle of boost. Then she cleansed her gums with a special sterile brush and Susan became very responsive. She even started saying a few words. This nurse has a god-given talent and I would like to request that she be the person in charge to take care of Susan. All my years of dealing with nurses I have never seen anyone like nurse Kelli. She is a very special person and went above and beyond her call of duty to make my friend comfortable. I also commend Sebastian Adams who is in the administration field and has also been kind and compassionate and has also gone above and beyond his call of duty to ensure that the patients are comfortable. Also most of the staff is terrific. I gave it only four stars because I didn't like the way the hallways look the first day I got there and also I found the facility a bit overcrowded and the walls are very tight and not very spacious corridors. They have a lot of ground and land outside and hopefully one day they will be able to expand and make this a little more comfortable inside.,4,9/13/2025,,,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Wellington Rehabilitation and Healthcare,1000 Tandal Pl,Knightdale,NC,27545-8842,US,2563,,Robert Buchholz,,1,9/12/2025,,,gmb,https://maps.google.com/maps?cid=3886324912718004434
synergyhlthcr-avardis,Westwood Health and Rehabilitation,625 Ashland St,Archdale,NC,27263-2943,US,2552,,Lisa Koester,"My father came to Westwood after a major surgery. When he first arrived, my rating would have been a zero if that were possible.

When this facility was purchased by another company, positive changes began almost immediately.

The facility was properly cleaned, a receptionist was at the front all day, and the nurses and other staff seemed much happier.  The other great change was that they actually started doing activities - Bingo, Painting, Ice Cream on the porch and nails to name a few.  These activities were printed on a calendar each month and posted in each resident's room.

My father also enjoyed the physical therapy and by the time he left last month he was walking well.",4,9/12/2025,,,gmb,https://maps.google.com/maps?cid=8729691537125028428
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,H M,"Once a Consulate building, always a Consulate building, before and after bankruptcy.  A toxic culture, with retaliatory practices in place for anyone who expresses concern and tries to make improvements. Bullying tactics resulting in a high turnover rate, staffing issues, and countless complaints. 6+ Administrators in the past two years. A disappointment, from start to finish.",1,9/12/2025,,,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Cardinal Healthcare and Rehabilitation,931 N Aspen St,Lincolnton,NC,28092-2113,US,2553,,Tammy Smith,They really took care of my mom. Made good friends.  The staff is so friendly and caring. Wonderful place.,5,9/11/2025,Thank you so much for your kind words. It's our goal to ensure every individual and family feels valued and supported. Your feedback is greatly appreciated.,9/12/2025,gmb,https://maps.google.com/maps?cid=5235987348951661631
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Shalimar Duplantis,,5,9/11/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Forrest Oakes Healthcare,620 Heathwood Dr,Albemarle,NC,28001-8604,US,2550,,Lady Barringer,"I was deeply inspired witnessing Patrick spearhead this remarkable rehabilitation transformation! He embodies warmth and compassion, exemplifying exceptional administrative prowess, warmly greeting everyone with a heart overflowing with empathy for the sick and shut-in. Thank you for being a beacon of hope! This place has undergone a profound metamorphosis.",5,9/7/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,9/8/2025,gmb,https://maps.google.com/maps?cid=6137009337062248888
synergyhlthcr-avardis,Highfield Nursing and Rehabilitation,6590 Tryon Rd,Cary,NC,27518-7052,US,2554,,Martin Rodriguez,Staff is nice and does the best they can. Infrastructure needs some work but that's the business side of things. Food is atrocious; seen better food in county jails. The score represents the overall experience. Minus two stars due to the food and the fact I can't directly contact upper management via the website.,3,9/7/2025,Thank you for your rating.  We believe feedback helps us grow. We've noted your concern about food and will address it immediately. Please feel free to call the center directly to reach a member of our team. ,9/8/2025,gmb,https://maps.google.com/maps?cid=8193990697302986110
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Renee Gottsch,"I would like to express my sincere appreciation for the wonderful care provided to my mother at Jamestown Health and Rehabilitation. The staff has been exceptional in ensuring her safety, cleanliness, and comfort, treating her with the upmost dignity. I am deeply impressed by the genuine care and dedication shown by everyone, including the CNAs, nurses, and therapy staff, who are truly top-notch.

The quality of the food is delightful, and the housekeeping staff, Walt and Shannon, have done an excellent job maintaining the laundry service. It brings us great peace of mind to know that my mother is in such capable and caring hands. Every staff member we have encountered has been kind, helpful, and respectful, and the entire facility is always clean and well-maintained.

In particular, I would like to commend the Activities Director, Angie Broom, for her outstanding work. She creates a fun loving, caring, and enjoyable environment for the residents, and her enthusiasm is truly infectious. Angie consistently goes above and beyond to support and show compassion to each resident and their families.  I am incredibly grateful for her efforts. She is nothing short of amazing!

I wholeheartedly recommend Jamestown Health and Rehabilitation to others.",5,9/6/2025,"Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. We appreciate you taking the time to write this kind review and recognize our hard working, caring team members as well! Your support means the world to our team!",9/2/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Alex Hagan,,5,9/4/2025,Thank you for the 5-star rating! Your support means the world to our team!,9/8/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Mike Brasher,,5,9/4/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,9/8/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Nikki Hood,The staff is Amazing!!,5,9/4/2025,"Thank you for the 5-star rating! We agree, our staff are amazing! Your support means the world to our team!",9/8/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Casey Brasher,Wonderful place!,5,9/4/2025,Thank you so much for your kind words. We are committed to person-centered care and compassionate service. It's our goal to ensure every individual and family feels valued and supported. Your feedback inspires us to continue reaching new heights in care excellence.,9/8/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Highfield Nursing and Rehabilitation,6590 Tryon Rd,Cary,NC,27518-7052,US,2554,,Joann Bradley,"I want to extend my heartfelt thanks to the entire team at Highfield Nursing and Rehabilitation, both the nursing staff and administration, for the incredible care and support they’ve provided for my senior father. Coordinating his stay, especially with the transitions back and forth from the hospital, could have been overwhelming, but the team at Highfield handled everything with such professionalism, compassion, and efficiency.

Living several states away, I’ve relied heavily on their communication, and they’ve been consistently prompt, clear, and kind in keeping me updated on his status. They've also gone above and beyond in assisting with insurance matters, showing incredible patience and dedication throughout the process.

Everyone I’ve interacted with has shown not only professionalism but also genuine kindness and care. It's clear they treat their residents like family. Knowing my dad is in such loving and capable hands brings me a great deal of comfort and peace. I’m truly grateful for all they’ve done and continue to do. Thank you!!!",5,9/3/2025,Thank you so much for your kind words. We are committed to person-centered care and compassionate service. It's our goal to ensure every individual and family feels valued and supported. Your feedback inspires us to continue reaching new heights in care excellence.,9/8/2025,gmb,https://maps.google.com/maps?cid=8193990697302986110
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Devin Gillenwater,"Cierra Harris , Business Office Manager was very helpful and assisted with explaining insurance coverage, co insurance days and assisted with Medicaid process for my Dad while he is currently in the facility!!",5,9/3/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication!,9/8/2025,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Grayson Health and Rehabilitation,400 S Independence Ave,Independence,VA,24348-3972,US,2652,,Shawn Bryant,I absolutely cannot say enough great things about this facility.  Every single employee here is here for the right reason. The CEO knows the names of the patients and is involved with them too. The rehab has helped my FIL tremendously!,5,9/1/2025,Thank you for the 5-star rating! Your review is very kind and we appreciate you taking the time to write it!,9/2/2025,gmb,https://maps.google.com/maps?cid=9789831590765290544
synergyhlthcr-avardis,Willowbrook Rehabilitation and Care,333 E Lee Ave,Yadkinville,NC,27055-8132,US,2564,,Melanie Sizemore,Social worker and RN supervisor are very unprofessional,1,8/29/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",9/2/2025,gmb,https://maps.google.com/maps?cid=13181415108160796263
synergyhlthcr-avardis,Cardinal Healthcare and Rehabilitation,931 N Aspen St,Lincolnton,NC,28092-2113,US,2553,,Carrie Alexander,"This place is incredible! The friendly staff and beautiful garden create a serene atmosphere with rocking chairs, a patio umbrella, and a picnic table. It’s like a little slice of heaven!",5,8/27/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/28/2025,gmb,https://maps.google.com/maps?cid=5235987348951661631
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Katie Hopkins,"If you have seizures, they say you don’t have that fake it",1,8/24/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/25/2025,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Cardinal Healthcare and Rehabilitation,931 N Aspen St,Lincolnton,NC,28092-2113,US,2553,,Rhonda Norwood,Across the board best rehab facility in the county. They took such good care of my mother. I'm so grateful and appreciate all you do.,5,8/23/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/25/2025,gmb,https://maps.google.com/maps?cid=5235987348951661631
synergyhlthcr-avardis,Ghent Health and Rehabilitation,3900 Llewellyn Ave,Norfolk,VA,23504-1203,US,2655,,Susanne,"Really a 4.2☆?
I am a Resident here at Ghent Health and Rehab in Norfolk Va. At one time it was called Consulate Healthcare of Norfolk. I have been here for over four years. I have seen a lot and heard even more at this facility which is my now home. At one time for a long time there was a large staff of Nurses and CNA's that I made  relationships with, that now have left to future their endeavors. This last year and a half I had to know new names and faces, as well as they’re position. Unfortunately I am  bed-bound due to my condition with primary progressive multiple sclerosis also known as MS. I am thankful and very grateful that I have my own MS doctors and Specialists. I was placed in this nursing home not by choice. I now have to rely on CNA's and Nurse's to provide me 24/7 care. I do have a chair which allows me some of my independence back. This facility is a 222 bed facility, and there's over 230 adults living here. I have heard that homeless people are  living here as well. Should that be true, this is a nursing home, not a homeless shelter. In closing I do bring my issues/concerns to the attention of the Director of Nursing as well as the Administrator of the  building. Thank you to all staff and departments here at Ghent Health and Rehab.",2,8/23/2025,We appreciate your feedback and are sorry to see a 2-star rating. We hold ourselves accountable to high standards of person-centered care. Please consider reaching out so we can better understand your experience and make improvements.,8/25/2025,gmb,https://maps.google.com/maps?cid=10233776105323789694
synergyhlthcr-avardis,Highfield Nursing and Rehabilitation,6590 Tryon Rd,Cary,NC,27518-7052,US,2554,,Kendrick Turner,"I am reading the reviews. I hope this don't happen to me. I'm only here for rehab. And I don't like what I say, but I hope and pray. That I get the treatment that I need. When I go into a place how to look at the reviews. And hope and pray that I won't get whatever that is saying on this. I'm gonna give it the benefit of the doubt. I'm only here temporarily just for treatment. And I'm so sorry for the high. Oh yeah, I didn't get the right treatment. But I will give you updates how I'm treated. God bless pastor Kendrick Turner.",5,8/21/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/25/2025,gmb,https://maps.google.com/maps?cid=8193990697302986110
synergyhlthcr-avardis,Westwood Health and Rehabilitation,625 Ashland St,Archdale,NC,27263-2943,US,2552,,A Google User,"Unbelievable how much this facility has went down and the lack of compassion in the building by employees , you can change owners, change administrators but still allow people with NO heart to work there , The new administrator is fake , you can tell he gets really annoyed whenever someone questions him but he has no problem questioning others . He saids some very unprofessional stuff to be representing a long term care facility . It’s not okay to get in trouble for calling out or being late to the point of getting fired when it’s personal reasons for it happening but when it’s okay for employee to bully and harass another employee and residents, when administrator knows and does nothing about cause RN means more than other staff or residents, nothing gets investigated here , someone gets accused of bully others they should be suspended until investigation but when an employee reports physical harassment they don’t get suspended just because they are RN . Staff come in drunk on nights , can’t be seen but all the calllights just ring and go ignored, one waited over 2 hours to be changed , no dress code for staff . Don’t go here stay away ! Far Far away!! This place needs new management that actually cares and not just a front when big wheels come in.",1,8/20/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/25/2025,gmb,https://maps.google.com/maps?cid=8729691537125028428
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Russel Jones,"Staff here are great. My father was recently there for physical therapy and a few other things he was needing help with. We as a family are very pleased with the care and support he received. The facility is a little dated and needs some upgrades. The room didn’t have a phone but he was able to use his cellphone. They have free WiFi. The meals looked ok he wasn’t a huge fan but he did enjoy a few of the meals. All the staff are friendly. Nurse Donna is wonderful, the CNA Blair was great also. The administrator was attentive to our needs. Over all it was a good experience. If we find ourselves needing services in the future again we will
Surly pick this place again.",5,8/20/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/25/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Middleton Oaks Health and Rehabilitation,627 Middleton Rd,Winona,MS,38967-2021,US,2504,,Scott Matthews,,5,8/20/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/25/2025,gmb,https://maps.google.com/maps?cid=18249732291281051392
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,M Leroy,Thank you for taking care of my grandmother so she could return home to us. We appreciate the therapy team for working with her and making her get better quickly. A very nice facility with friendly staff. Thank you so much.,5,8/19/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/20/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Esther Stevenson,"My first impression visiting my family member at this facility was walking in and hearing spa like music but also smelling fresh popcorn and it being served to the patients. Most nursing homes don’t have the most pleasant smell but this once smells like a real home. I had a friend staying here for therapy & I visited frequently and every time I came to see her, the grass always cut, beautiful flowers outside, residents in the dining room looked very happy and well taken care of during lunch time. I was always greeted with a smile as well. My loved one had no complaints during their stay and actually said they would come back again if they had to have another surgery. The admissions process was very smooth, I was at the hospital visiting my loved one when Heather the liaison came in and told him what to expect during his stay at Jamestown. She was very bubbly and bright and gave us comfort before entering the facility. The nursing team was very helpful in making sure he was always taken care of. The therapy team was very nice as well. Food is good at a nursing home however there was alternates if he didn’t want what they had which is great.., I think the nursing director was Lori, she was fantastic and always nice to him. Donna was his nurse most days, talk about amazing. I recommend this place to anyone that needs to have their loved one receive therapy. Thank you to the hard working staff",5,8/19/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication and care!,8/20/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Samantha Banks,"Jamestown Health & Rehab is a very warming atmosphere. All of the staff are so friendly here & welcoming as soon as you walk in the door. The nurses are very attentive to their residents & treat them with the most utmost respect. If i needed to have my loved one come somewhere for therapy or to live, I would definitely choose Jamestown. I work with the admissions team here often - Heather & Shelby & they are the kindest ladies to welcome you in. The therapy team is outstanding & puts their full effort!! Thank you all for being so friendly and kind!",5,8/18/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication and care!,8/20/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Middleton Oaks Health and Rehabilitation,627 Middleton Rd,Winona,MS,38967-2021,US,2504,,Rachel Latham,,5,8/18/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/20/2025,gmb,https://maps.google.com/maps?cid=18249732291281051392
synergyhlthcr-avardis,Pheasant Ridge Nursing and Rehabilitation,4355 Pheasant Ridge Rd,Roanoke,VA,24014-5272,US,2656,,Joey Blankenship,I have worked at many rehab and ltc in my career. I have worked at Pheasant Ridge nursing and Rehab for 2 yrs and love it. The staff is awesome.,5,8/16/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/18/2025,gmb,https://maps.google.com/maps?cid=1982640372297032831
synergyhlthcr-avardis,Clay County Health and Rehabilitation,86 Valley Hideaway Dr,Hayesville,NC,28904-9674,US,2555,,mark chandross,"Clay County Health & Rehab is the best skilled nursing center in NC!  If you are in need of short term rehab, or even long term care, the homelike environment and loving staff make life great.  A truly special place!!",5,8/14/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/15/2025,gmb,https://maps.google.com/maps?cid=13135783167940185773
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Alicia Johns,"DO NOT SEND YOUR LOVED ones here if you Love them. If you hate them best place to send them, they will be in hell!! This staff, well most not all are  horrible. They have left my Aunt without her call button on a regular, ignore the call button, cold uneatable food, very few showers, shall I go on… this place just got bought they need to step it up quick to save themselves let’s not start on the falling down facility!!!",1,8/13/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/15/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
synergyhlthcr-avardis,Pheasant Ridge Nursing and Rehabilitation,4355 Pheasant Ridge Rd,Roanoke,VA,24014-5272,US,2656,,Joyce Porter,"This is a very nice facility, very clean with no smells or odors. The rooms are kept clean and are rather large. The therapy departments are great and everyone including office staff has been excellent. It's been just over a month now and it will be very difficult to leave because of the loving care i've received from all. I'm not gonna lie. I had a hard first two days, but my problems were handled quickly and efficiently. Don't get discouraged by the insurances, because they run everything and you have to work with them too. If your not happy, ask for Ryan! He is excellent and handled my issues as if I was his own family. The discharge process is awesome as well. in my experience I've been left out to dry and pheasant ridge staff not only communicates well but ensures everything is a smooth transition. Someone is always there to help.",5,8/12/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/15/2025,gmb,https://maps.google.com/maps?cid=1982640372297032831
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Jake Cook,"Boy, am I glad I read these reviews before starting a position with this company.",1,8/11/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/15/2025,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Oak Grove Healthcare,518 Old US 221 N Hwy,Rutherfordton,NC,28139,US,2560,,Emma Christopher,"Friendly and knowable staff, clean, enjoyed my stay there. Food is not Mama's cooking, sorta bland cafeteria food... overall very nice place. I highly recommend Oak Grove Healthcare for Long or short term stays. 5 plus stars.",5,8/11/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/15/2025,gmb,https://maps.google.com/maps?cid=4663812526415986294
synergyhlthcr-avardis,Highfield Nursing and Rehabilitation,6590 Tryon Rd,Cary,NC,27518-7052,US,2554,,Katina,I wish that I could give a zero this is the most disgusting nasty place I ever seen in my life they're infested with bugs I only spent a few hours there when I was admitted there and I caught a Uber home in the middle of the night bugs was in the bed with me SMH,1,8/8/2025,"Your concerns are valid, and we're sorry to hear that your visit did not reflect the safe, welcoming environment we are committed to providing. We believe that dignity in care includes attention to every detail, from cleanliness to comfort. We've shared your feedback with our environmental services and operations teams, and we'd welcome the chance to learn more about your experience and make necessary improvements. Please email us at Social@avardishealth.com.",8/11/2025,gmb,https://maps.google.com/maps?cid=8193990697302986110
synergyhlthcr-avardis,Biltmore Haven Nursing and Rehabilitation,3864 Sweeten Creek Rd,Arden,NC,28704-3136,US,2561,,Rozland Edgeron,They do have new faces and look like they’re trying to get things in order. I sure hope so. I wish that there was someway that they could tell people that are not handicap not to park in the handicap spots. You have visitors that are coming to see family members that are handicap and can’t even park in the correct location.,3,8/7/2025,"Thank you for your rating.  We believe feedback helps us grow. If there's anything we can do to better support you or your loved one, we're here to listen.  Please contact a member of care center team to share your feedback!",8/11/2025,gmb,https://maps.google.com/maps?cid=16957879690051259397
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Victoria,,1,8/6/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/11/2025,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Ocean Springs Health and Rehabilitation Center,1199 Ocean Springs Rd,Ocean Springs,MS,39564-3421,US,2019,,Sam Martin,"Excellent!! Great team of workers and they KNOW what they're doing. I was very pleased. If I have another medical reason, I'll absolutely come here. And I can't wait to visit my therapists.",5,8/6/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/11/2025,gmb,https://maps.google.com/maps?cid=9456388844909393569
synergyhlthcr-avardis,Cardinal Healthcare and Rehabilitation,931 N Aspen St,Lincolnton,NC,28092-2113,US,2553,,Toshia H,,5,8/5/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/11/2025,gmb,https://maps.google.com/maps?cid=5235987348951661631
synergyhlthcr-avardis,Emerald Ridge Health and Rehabilitation,25 Reynolds Mountain Blvd,Asheville,NC,28804-1270,US,2556,,polysitic kidney disease warrior Edwards,Place needs to be shut down ASAP,1,8/5/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/11/2025,gmb,https://maps.google.com/maps?cid=4215589149897886275
